,name,avglabelcost,avgMAUC,avgGmeans,avgF1Score,avgPrecision,avgRecall,avgFPR,avgEvaluatTimeS,avgModelTimeH,avgCorrectRate,avgKappaStatistic,F1 Score for class 0 (percent),F1 Score for class 1 (percent),F1 Score for class 2 (percent),F1 Score for class 3 (percent),F1 Score for class 4 (percent),F1 Score for class 5 (percent),F1 Score for class 6 (percent),F1 Score for class 7 (percent),F1 Score for class 8 (percent),F1 Score for class 9 (percent),F1 Score for class 10 (percent),F1 Score for class 11 (percent),F1 Score for class 12 (percent),F1 Score for class 13 (percent),F1 Score for class 14 (percent),F1 Score for class 15 (percent),F1 Score for class 16 (percent),F1 Score for class 17 (percent),F1 Score for class 18 (percent),F1 Score for class 19 (percent),F1 Score for class 20 (percent),F1 Score for class 21 (percent),F1 Score for class 22 (percent),F1 Score for class 23 (percent),Precision for class 0 (percent),Precision for class 1 (percent),Precision for class 2 (percent),Precision for class 3 (percent),Precision for class 4 (percent),Precision for class 5 (percent),Precision for class 6 (percent),Precision for class 7 (percent),Precision for class 8 (percent),Precision for class 9 (percent),Precision for class 10 (percent),Precision for class 11 (percent),Precision for class 12 (percent),Precision for class 13 (percent),Precision for class 14 (percent),Precision for class 15 (percent),Precision for class 16 (percent),Precision for class 17 (percent),Precision for class 18 (percent),Precision for class 19 (percent),Precision for class 20 (percent),Precision for class 21 (percent),Precision for class 22 (percent),Precision for class 23 (percent),Recall for class 0 (percent),Recall for class 1 (percent),Recall for class 2 (percent),Recall for class 3 (percent),Recall for class 4 (percent),Recall for class 5 (percent),Recall for class 6 (percent),Recall for class 7 (percent),Recall for class 8 (percent),Recall for class 9 (percent),Recall for class 10 (percent),Recall for class 11 (percent),Recall for class 12 (percent),Recall for class 13 (percent),Recall for class 14 (percent),Recall for class 15 (percent),Recall for class 16 (percent),Recall for class 17 (percent),Recall for class 18 (percent),Recall for class 19 (percent),Recall for class 20 (percent),Recall for class 21 (percent),Recall for class 22 (percent),Recall for class 23 (percent),FalseAlarmRate for class0 (percent),FalseAlarmRate for class1 (percent),FalseAlarmRate for class2 (percent),FalseAlarmRate for class3 (percent),FalseAlarmRate for class4 (percent),FalseAlarmRate for class5 (percent),FalseAlarmRate for class6 (percent),FalseAlarmRate for class7 (percent),FalseAlarmRate for class8 (percent),FalseAlarmRate for class9 (percent),FalseAlarmRate for class10 (percent),FalseAlarmRate for class11 (percent),FalseAlarmRate for class12 (percent),FalseAlarmRate for class13 (percent),FalseAlarmRate for class14 (percent),FalseAlarmRate for class15 (percent),FalseAlarmRate for class16 (percent),FalseAlarmRate for class17 (percent),FalseAlarmRate for class18 (percent),FalseAlarmRate for class19 (percent),FalseAlarmRate for class20 (percent),FalseAlarmRate for class21 (percent),FalseAlarmRate for class22 (percent),FalseAlarmRate for class23 (percent)
27,AL-FixedUncertainty-LB-b0.25-,0.2625300721732157,70.62037769433681,0.0,,,11.918218575866877,3.8296409118081494,2.6625,1.3366725761443376e-07,11.918270515904839,8.088617468338697,26.736332859643944,7.910899346209111,1.6648406792744215,1.3278391606575224,27.620403119232197,0.3482575444282935,2.830541841999539,,3.8330397268938903,,,,14.00912515836804,,,,1.8376507356848837,,0.5617805595436215,2.6534622812586854,12.152180050698774,1.2287560151701356,6.439258511805955,7.524023501737373,15.882819997106134,23.98654353056848,11.683784239671269,25.74415660483772,16.204696953716038,14.70180636357107,15.622892817751284,31.82852965747702,8.667693059406215,1.8831168831168832,0.0,0.0,8.117536889588248,3.0823266462866017,,,2.132255764067446,,11.361690841837902,11.607129971032908,7.410319561066544,11.484597885087888,28.21028875378139,25.105800957522053,84.45068163592622,4.79550922213312,0.8981555733761027,0.681635926222935,93.46431435445068,0.1764234161988773,1.5705128205128207,0.3287890938251804,2.47794707297514,0.016051364365971106,0.0,0.0,51.138732959101844,0.05613472333600642,0.0,0.01603849238171612,1.619887730553328,0.0,0.28869286287089013,1.4995990376904573,33.80914194065757,0.6495589414595029,3.6487570168404178,4.450681635926223,19.4494613158537,0.6652487709633554,0.29217949164952406,0.08542240507653148,21.014260311704614,0.04567483700010459,0.40237099023709905,0.026149715839754544,1.1593040688957847,0.058573321246774966,0.03765559080924654,0.013249189358808968,25.178341062027123,0.07775182176353683,0.0013946515114535755,0.0010459886335901817,3.239775461106656,0.005229943167950908,0.09309298838952618,0.4964959380774728,18.36477110282068,0.215124995641714,0.3999163209093128,0.5888916007112723
28,AL-VarUncertainty-LB-b0.25-,0.2625233894680567,69.2619416076561,3.922771764140538,13.301765395870481,12.468782088283586,14.261792024861947,3.7277454526832927,3.225,1.6319558684093257e-07,14.261895215183106,10.534111118800851,31.35867253882725,23.44703975931854,17.994511545848635,6.806324207375572,28.778656296486055,12.949215410494933,7.910850995800706,16.39474506556319,11.541470838508728,4.6631494547437935,0.45782999418596076,,14.569813159442134,1.2269869945862208,,,6.971388964448451,1.1142180479433432,1.221689417864339,2.407378330073126,16.09513393084946,5.9949521403941315,11.513482764473933,8.397219272752018,19.97453276553218,19.599104266646666,18.518828146483962,19.88317690605149,18.97664380619298,16.782072930948146,11.890201722456926,13.736133969111972,9.198154420674967,14.224877193609677,3.7941997659659856,4.3553750510341285,9.373191860657368,7.749433089287217,2.20990629374474,2.2760558605978205,8.143856873395071,8.65436635528262,9.02731151578123,9.75098325542036,9.938326721283303,12.697303192717651,22.421349745005585,26.075384410924,73.02325581395348,29.31034482758621,17.826784282277465,4.234161988773055,59.73536487570168,10.625501202886928,6.001602564102562,20.37690457097033,15.709703287890935,2.913322632423756,0.24859663191659984,0.2566158781074579,32.894947874899756,0.6896551724137933,0.08821170809943865,0.10425020048115477,6.174819566960705,0.6014434643143545,0.665597433841219,1.3793103448275865,42.51002405773857,4.001603849238171,7.826784282277465,5.08420208500401,12.733168299571144,5.2163453157142365,3.4238694606185285,0.7510198389177505,11.106655974338413,2.298734353753356,1.9612970711297073,5.570238136745582,6.76092186464907,0.7454152430095531,0.27544367351208116,0.23569610543565434,13.81855583835989,0.34308427181757956,0.1272619504201388,0.17677207907674072,3.0037306927931384,0.27788431365712496,0.3078693211533768,0.5676231651616053,16.74627802377881,1.187894424880583,1.186151110491266,0.6439803354136886
29,AL-RandVarUncertainty-LB-b0.25-,0.2625233894680567,73.78269436009344,4.514772601970943,13.903125668319728,13.490869483551048,14.362286424695474,3.7233841706397484,3.2359375,1.654219393256224e-07,14.362135792568832,10.638781504389634,30.91613945195279,25.544374064670684,11.354364528078353,3.576578412601736,29.442820908566194,10.733572050848718,5.422020065010401,10.68003461077985,9.21222896992853,10.110642056013116,2.892930361505266,,14.020365202470632,1.1059445855709087,,,4.280167552461632,,1.1448281815202546,2.5225564392201556,15.294860482295235,6.037438090581716,17.51977132884584,15.757285441666266,19.611979958757622,19.02682452254585,16.01657322965639,20.189334676688702,18.73519458629304,14.894364018694947,12.150527543087343,13.838824282022566,9.297257181719958,14.756751493351334,16.24393871615967,13.48170022282208,9.170407369784748,6.454085776377388,9.08903977683721,9.984177857101752,6.306402019855348,8.864404596652811,10.860417884688426,10.637981971750875,9.360147308875607,6.916899165133996,19.746274968253992,28.14735847811347,73.07939053728948,39.013632718524455,8.92542101042502,1.9887730553327987,68.80513231756215,8.652766639935844,3.5576923076923075,8.981555733761027,9.254210104250202,8.065810593900482,1.6038492381716118,0.7297514033680834,29.975942261427424,0.6094627105052125,0.25661587810745795,0.22453889334402563,3.376102646351243,0.4490777866880514,0.6094627105052126,1.4354450681635926,41.95669607056937,5.765838011226945,16.206896551724135,11.170809943865278,13.032321048777936,7.220110874795161,2.0117848052717826,0.3528468323977546,12.989086851922874,2.1575258882186814,1.1300557880055788,2.4577246260590635,3.952442383459433,1.9765009413569483,0.3542414839092082,0.16805550713015585,12.922492242250968,0.35633346117638853,0.12516997315295839,0.08123845054217076,2.061643596806248,0.19141591994700324,0.19838917750427112,0.5174157107492766,17.68243785084202,3.308810710923608,2.882396011296677,1.2307799588577804
30,AL-SelSampling-LB-b0.25-,0.2625100240577386,74.26629634871806,5.317629771284623,14.238825140853738,13.84502348879072,14.664032263042007,3.710265280067234,3.275,1.680318447243836e-07,14.663859930499864,10.95363403207742,30.818066368352248,24.65828500057225,10.134526601924458,3.957564455035489,29.400938888185447,11.915967875243044,4.9962066192114944,6.743164859574368,7.330136561733338,10.193753502437568,4.432286954577619,1.7051010135041131,13.948133245568869,2.227693253815663,,,3.2668250857795114,1.5603908316643484,2.683986254223193,2.994644856485619,15.015264756047651,8.330149524436765,21.22239832035702,21.382450565513977,19.50922067234432,18.454968514521873,16.633327523283697,19.646409719649412,18.65801708750592,14.599638497067877,12.332179429649326,16.77002234272109,9.265883322818286,14.553672047753357,15.532652728419015,13.612488537961104,9.227354156134066,8.808711694480065,7.713413832296726,11.033285038153192,5.1717861666542415,9.651819007341237,14.724274639843326,11.645739784304919,9.334738631250985,8.106552170603544,19.786299649910305,27.50810853630936,73.36006415396953,37.22534081796311,7.642341619887732,2.2293504410585405,69.39053728949479,10.24057738572574,3.1650641025641026,4.370489174017642,6.110665597433842,8.32263242375602,2.7185244587008817,0.938251804330393,28.99759422614274,1.2991178829190058,0.3207698476343224,0.4651162790697675,2.4298315958299925,0.8580593424218124,1.5156375300721732,1.7481956696070573,38.54851643945469,8.853247794707297,23.4803528468324,17.706495589414594,13.1641156166103,7.1639761514591545,1.65091872668317,0.4030542868100834,13.164464279488161,2.616366235486908,0.9808228730822874,0.9971758306893067,2.5919598340364702,2.1368802733421655,0.6314284718106064,0.2440640145043757,12.408911823158189,0.607370733238032,0.1471357344583522,0.13911648826749418,1.869181688225655,0.3566821240542519,0.3577281126878421,0.5285729228409052,16.31219274083889,4.339109515009937,4.190230466162268,2.0449077786688052
31,AL-FixedUncertainty-BOLE-b0.25-,0.2625300721732157,61.288891545301404,1.4736108219004975,,,11.829675415891886,3.8334905639357473,2.2546875,3.0066206495070625e-07,11.82972467254745,7.996225500901811,23.161258935230258,21.528776156235956,2.695483128237697,,29.838441159496803,6.487671001649515,2.8302018063032044,,4.895339372621444,,,,13.048696976676904,,,,2.9531027159230847,,,,12.514071948054486,1.3098900593838299,7.349211575722466,6.574608011674006,13.58692766136007,19.63774618409382,15.812624925496559,,18.73782682435793,16.186957870129618,17.172710728463603,24.811191245874006,6.739640921266473,2.5899761614047323,9.625974875075887,6.888888888888888,7.899145269693088,2.779611578791907,,,3.4072206313613336,3.79867094306802,14.629046668665158,22.853370435602812,7.696535535302646,6.079931300396511,14.717272267543027,22.23804128072859,81.59582999198076,25.236567762630308,1.5477145148356055,0.10425020048115478,73.50441058540498,4.242181234963914,1.6025641025641026,1.0184442662389737,4.314354450681636,0.12841091492776885,0.44105854049719334,0.09623095429029671,38.57257417802727,0.07217321571772253,0.08019246190858059,0.040096230954290296,2.7506014434643142,0.42502004811547717,0.33680834001603854,1.1627906976744187,35.88612670408982,0.7778668805132318,5.829991980753809,4.145950280673616,23.57728112687842,4.537498692514207,0.3420382831839894,0.019873784038213452,13.899445626024198,0.9598689027579234,0.38598326359832635,0.13144590495449948,2.460862591959834,0.15724147548985426,0.13493253373313344,0.06066734074823053,19.594505073044875,0.08019246190858059,0.11471008681705659,0.017433143893169696,3.2746417488929955,0.32355915065722957,0.09832293155747707,0.23743941982497124,18.51330148879049,0.558557930337157,1.7994491126529755,0.7245214602001325
32,AL-VarUncertainty-BOLE-b0.25-,0.2624966586474205,72.9451760588973,1.2430208988488953,,,9.48851643733686,3.935284427604637,1.8703125,2.514662596190141e-07,9.488438920074845,5.553174672814482,13.350536676651512,11.692804769228534,5.066813542411344,,26.344465128075154,12.194669226812042,,,,,,,12.317926680721307,,,,,,,,6.417417917424731,1.4166494016661697,10.625509724823976,10.44074656269932,7.237681650340645,22.189448672154512,15.62435975741127,,18.554689207828737,16.961149016305164,11.179289387564282,17.52240532769212,,12.12166221469222,9.278864623868555,,8.243272742220098,2.729592830703292,,,2.012171046326644,,18.26846980757002,,5.6094024665637106,6.216696478853551,14.63842824311289,20.36511093116005,91.56375300721731,11.162790697674419,4.04971932638332,0.16038492381716116,47.481956696070576,10.441058540497194,0.3205128205128205,1.0184442662389737,0.2004811547714515,2.640449438202247,0.47313552526062547,0.048115477145148355,26.82437850842021,0.136327185244587,0.10425020048115477,0.10425020048115478,0.09623095429029671,0.0801924619085806,0.48115477145148355,1.3311948676824379,10.256615878107457,0.930232558139535,10.66559743384122,7.153167602245388,53.53683623304628,1.5567797496600535,0.8692165545134408,0.04288553397719745,9.164603744639308,2.166242460165267,0.08716875871687588,0.17921271922178444,0.1659635298629754,0.6631336726867024,0.1174993898399637,0.03207698476343224,13.189568006694325,0.07077856420626896,0.04811547714514835,0.04567483700010461,0.14051113977894772,0.038004253687109926,0.11471008681705659,0.2691677417105401,7.493113908162198,0.5261322826958613,2.703880617830619,1.2255500156898296
33,AL-RandVarUncertainty-BOLE-b0.25-,0.26252338946805664,74.68183115087594,1.1500306819110577,,,9.96398179131789,3.9146117673058756,1.95625,2.628386751489921e-07,9.963913392141139,6.049318412888702,14.058723594096383,,2.6501969446812237,,26.583713424441207,12.928867479408009,,,,,,,,,,,,,,3.055222010769856,5.598715567447189,,14.321740758543871,15.988828605456476,7.641763850274927,21.99364907707652,15.98747825794518,,18.923277966638572,18.017514202601895,11.127155172413794,7.352253816008448,6.399036730679732,8.825341047472648,11.281933991560049,,,,,,1.5612648221343874,,17.178814960327564,25.51003485311414,5.016460631592917,5.068970690832638,15.466743731397466,23.83099717044137,92.61427425821972,12.89494787489976,1.5717722534081797,0.3127506014434643,47.3616680032077,12.093023255813952,0.3125,0.53728949478749,0.22453889334402563,2.359550561797753,0.657578187650361,0.2566158781074579,24.64314354450682,0.00801924619085806,0.03207698476343224,0.08019246190858058,0.05613472333600642,0.08019246190858058,0.5212510024057739,1.772253408179631,10.28067361668003,1.2429831595829994,16.455493183640737,12.766639935846033,51.166277326453056,1.7415710749276525,0.3008960635961089,0.05369408319096265,8.822216798577454,2.5340817963111464,0.08437935843793584,0.12098601861859766,0.14085980265681108,0.5620249633916743,0.1687528328858826,0.08716571946584847,13.633415850214428,0.011505874969492,0.038004253687109926,0.04951012865660193,0.05369408319096265,0.030333670374115267,0.10494752623688156,0.3643527073672467,7.338656253268715,0.861197308322583,3.9709215159861926,1.7112374045535372
34,AL-SelSampling-BOLE-b0.25-,0.2624966586474205,75.26601189664264,1.099690234359996,,,9.953918051837256,3.9150479621114074,1.9234375,2.5948962623563903e-07,9.953889334402565,6.038849056929144,13.605461931551162,16.561353983381174,3.1825169973158456,,27.877751895314038,,,,,,,,11.813760806799547,,,,,,,,5.318525223925013,1.9065719039089053,14.536247642821712,14.896278182143643,7.349269070259879,24.78681550943686,14.281024711737427,,19.65662454075767,15.256445048721162,12.996724309252915,12.689299830604178,,7.89950109604285,12.817643885729444,,7.599150032124792,,,,,,11.818247846384471,,5.862295545651427,6.43530277462205,16.23142389132557,25.312702157069282,93.70489174017644,13.96150761828388,2.076984763432238,0.29671210906174816,48.452285485164396,8.083400160384924,0.4407051282051282,0.4410585404971933,0.06415396952686447,1.3001605136436598,0.7618283881315157,0.08821170809943865,29.68724939855654,0.00801924619085806,0.06415396952686447,0.11226944667201282,0.09623095429029671,0.07217321571772253,0.8179631114675221,1.6359262229350442,7.626303127506016,1.2269446672012831,15.821972734562952,12.052927024859661,52.45249468289111,1.8479132526759876,0.4400125518636031,0.05857536348105017,8.629406227118997,1.770161430912451,0.12377963737796374,0.0798437990307172,0.03695826505351975,0.3493480231504079,0.18479132526759873,0.035214950664202785,15.946445381960183,0.010459886335901817,0.03626093929779296,0.06206199225968412,0.07496251874062967,0.017433143893169696,0.14678707158048881,0.28555489697011965,5.687737526585545,0.6784979603221645,3.413409574282626,1.5930406889578466
35,AL-FixedUncertainty-DACC-b0.25-,0.03401496925955627,49.85171702977391,0.0,5.145436768778176,6.135218277143544,4.430649636214619,4.155189568380664,0.7796875,3.628132657872306e-08,4.430633520449078,0.2754507604712773,4.0170419963481425,0.15515903801396427,0.6225680933852139,,3.1205673758865244,0.771604938271605,0.911161731207289,0.7674597083653109,1.9975031210986267,1.744186046511628,1.176470588235294,7.980924328494281,2.7247956403269753,0.15527950310559005,,0.15467904098994587,1.8387553041018383,0.588235294117647,1.479488903833221,0.4716981132075472,2.48203788373612,0.6240249609984401,,,8.33333333333333,2.3809523809523805,10.526315789473683,0.0,13.496932515337424,10.20408163265306,8.695652173913045,8.928571428571429,4.507042253521127,9.23076923076923,7.079646017699117,4.172930952293646,9.049773755656107,2.439024390243902,0.0,2.173913043478261,7.784431137724551,3.5398230088495586,4.583333333333334,12.0,6.690140845070422,11.428571428571429,0.0,0.0,2.646351242983159,0.08019246190858058,0.3207698476343225,0.0,1.7642341619887731,0.400962309542903,0.4807692307692307,0.400962309542903,1.28307939053729,0.9630818619582662,0.6415396952686446,91.25902165196473,1.603849238171612,0.08019246190858058,0.0,0.08019246190858058,1.0425020048115476,0.3207698476343225,0.8821170809943866,0.24057738572574175,1.5236567762630313,0.3207698476343225,0.0,0.0,1.26564624664412,0.14295177992399147,0.11854537847355393,0.08716571946584849,0.49161465778738533,0.15341166625989328,0.21966527196652713,0.1778180677103309,1.1819671559569052,0.41140785161425286,0.3660960217565635,91.11606987204071,0.7008123845054218,0.13946515114535754,0.04881280290087515,0.15689829503852729,0.5369408319096267,0.3800425368710993,0.798437990307172,0.07670583312994664,0.923956626337994,0.10808549213765214,0.045326174122241214,0.07670583312994664
36,AL-VarUncertainty-DACC-b0.25-,0.2625300721732157,52.55789417590443,1.9464753436194184,8.024580182313077,7.007908205007975,9.395510881188867,3.939324105426407,1.496875,6.993513670749962e-08,9.395549318364075,5.456220249468383,22.63177572441204,10.257620497985872,3.170503540313031,0.7598719715041578,23.65083999370134,10.754268100070032,4.7779917754836685,5.812640961238406,8.622044945774247,3.2151129620603704,0.47455110979890974,,11.724047956073138,1.3028527918056423,,,7.237225032986975,1.510959361124856,,1.3595321291146063,13.605234199515746,3.207019771946875,2.0486363639848597,0.6069399940850678,14.373140950221488,12.526132345787003,9.12473145127332,7.455013624389549,16.031802138397037,12.212733045001466,8.598923130922605,8.071301739697423,5.860356899757958,6.225736750849467,2.3831579193682844,1.381680888946424,7.546868951580113,3.022427685362914,0.4704400196656834,0.5666998302372003,5.101920455638309,3.379644315312813,2.0811971474246342,5.224523658053265,8.4794172561128,6.570294288960389,10.518249158150228,10.983403269081016,53.21571772253409,8.708901363271853,1.924619085805934,0.40096230954290296,45.084202085004016,9.631114675220529,3.333333333333333,4.578989574979952,16.31916599839615,2.182985553772071,0.2646351242983159,0.1523656776263031,26.271050521251,0.8340016038492383,0.03207698476343224,0.048115477145148355,12.453889334402566,0.9783480352846834,0.3047313552526062,0.7858861267040899,34.410585404971926,2.125100240577386,1.138732959101844,0.31275060144346434,13.786478853596458,2.639029322548028,0.826679683414107,0.20640842369512918,10.267075764443359,3.004428018548865,1.5596234309623433,2.2631707402112897,11.399881454621525,1.4475977965274391,0.4675569192148112,0.4490777866880514,13.99707123182595,1.1795265158118615,0.20745441232871936,0.3542414839092082,10.076705833129946,1.2119521634531571,0.597608172657857,0.6174819566960706,16.148321188243088,1.315505038178585,0.41874411631393604,0.10215822321397441
37,AL-RandVarUncertainty-DACC-b0.25-,0.2625267308206362,52.05526854489221,4.568088027199986,9.259954539022225,9.075244188287193,9.456454164763235,3.9366778646990057,1.55625,7.279501167229481e-08,9.456361935311413,5.519730374646569,23.3341127315531,14.422600150097333,6.677927928278189,3.064134691582779,22.14012617840048,13.132879394591129,6.220878009091985,4.072952144501823,7.236813673602457,8.024760870021362,3.3718565227476995,0.9930203404314699,10.432064540208973,4.417987730386042,1.384646989186478,0.6355349895324413,6.358340029747713,3.8195789133772218,2.643812038985792,1.8489850900498204,12.999550334333666,7.066222806962507,5.466961790217789,3.3309063434338855,15.689576324760438,14.115683097110587,11.413814481741714,11.504704128336021,15.847810829240283,12.398475843047827,9.520295614305237,7.982278473706809,5.142061266437329,8.823089322469903,7.955776704043531,5.799182440623693,7.0703101598151905,4.764976668352064,3.1339775670494916,3.4747222698264912,4.713139349748947,4.343788969580244,5.938561887967873,8.069270223845521,8.60480672215487,7.931080358917905,14.002238166953651,19.566239648857042,45.5252606255012,14.79550922213312,4.731355252606255,1.7963111467522055,36.76022453889334,14.057738572574175,4.631410256410256,2.7666399358460305,12.2373696872494,7.391653290529694,2.157177225340818,0.5453087409783479,19.919807538091423,4.145950280673618,0.9061748195669608,0.3528468323977546,9.807538091419406,3.4242181234963915,1.7080994386527668,1.0505212510024058,26.60785886126704,6.391339214113874,3.4161988773055336,1.8283881315156374,10.641539695268644,3.9336145880548097,1.5867647571563055,0.5955161953906767,8.486454447195007,4.325511662773264,1.9187587168758717,1.3998814546215264,9.814860011854538,3.3306603444669127,1.0679543948955754,0.39119974896272797,11.39081621979708,3.5835570586799625,1.2150901293539276,0.47104354799344517,8.60395383703497,3.2641818625570935,1.1906837279034899,0.505561172901921,12.29524772497472,3.2212963285798955,0.9152400543914089,0.3308810710923608
38,AL-SelSampling-DACC-b0.25-,0.26244653835872767,50.96715263942089,8.449926619580939,9.590354574407087,9.66218070055273,9.520120130859784,3.9339042179461052,1.628125,7.641349738049838e-08,9.520181769580326,5.586294114357672,18.34720438232082,15.122685475351929,11.754015601360589,10.991148697228484,15.393231293729466,12.305247788036002,11.313449442358777,7.744522948613889,6.436952833743102,8.769583746770675,8.587595793637853,6.494223872582575,7.852129853112499,5.370443447087252,3.866440630237206,3.634487004397436,5.066382638444504,4.56810151950368,5.984624195349285,6.7846179479336985,10.254760245823359,9.114291350653373,14.845862219386111,14.522407529228934,15.234182222344263,14.581282137058574,12.477311639917762,14.112033438323682,14.452268260997988,12.664062107813317,12.06534364969055,8.000392958127481,5.570475313524469,8.666228296510301,9.205026243406348,8.28929412587119,6.708366581975906,5.134218756820341,4.449206494713849,4.517838510437764,4.6625080929409375,4.747560779117205,6.638557436233603,8.220359055830176,8.13910573954843,8.630431262005043,15.626436955762776,19.099846754293626,23.167602245388935,15.757818765036086,11.15477145148356,9.061748195669606,16.543704891740173,12.020850040096231,10.737179487179485,7.538091419406575,7.650360866078588,8.892455858747994,8.099438652766642,5.3728949478749,9.486768243785084,5.6615878107457895,3.440256615878107,3.0633520449077793,5.605453087409783,4.410585404971933,5.485164394546912,5.78187650360866,13.8813151563753,9.679230152365678,14.194065757818766,11.796311146752206,5.612775007844914,4.028450890833653,3.4165475401833967,2.3946166451657893,4.258917053101357,3.6170286949548482,3.434797768479777,3.7774136187720098,5.639273386562532,4.06979987448574,3.4737282521529935,2.5919598340364702,5.731669049196332,4.572364980300547,3.2216449914577594,2.8109201213346817,5.015166835187058,3.8467975314668252,3.340539032809177,2.8063875039224575,6.7982287925804545,4.444754367002545,3.3374010669084067,2.172518391966807
39,AL-FixedUncertainty-ARF-b0.25-,0.2625300721732157,59.36376195324471,1.5803974751774095,12.950736995442053,13.65835769033303,12.329584869957394,3.8117567699230066,3.2421875,5.722551060090255e-06,12.329591018444265,8.517836855408245,27.276414946870535,11.616870036857739,1.2528462518130423,1.153547991027314,27.734226064352818,1.2136802728233522,0.701558636547442,1.284969720366187,11.709463866874064,,2.912423676977176,1.6654266195490088,13.106925077577007,,,,12.769713654424068,,1.7914247018578149,1.6418167696166421,15.10277734663635,1.5312967253727545,1.417294673963132,3.444246724173147,16.568531841751753,20.72320777801152,17.64904382932242,20.858195327244577,16.477993022864744,11.731328771205053,13.741634681108362,19.32428773733246,7.906232410509423,3.626644761098542,21.592399690832202,13.741596035438343,8.332618055435569,2.231809600545074,5.756321320522859,6.335826974467949,8.632808769020679,3.473314524216552,17.639718831936417,16.157251737592695,9.691099645991681,14.300084270441165,18.6912291441297,32.61740580697303,77.12109061748195,8.09943865276664,0.6495589414595029,0.5934242181234964,87.52205292702486,0.6415396952686448,0.3605769230769231,0.6655974338412189,22.566158781074577,0.17656500802568217,1.5717722534081795,0.8901363271852446,30.697674418604656,0.08821170809943865,0.12028869286287087,0.10425020048115477,24.52285485164395,0.12830793905372895,0.9462710505212509,0.8660785886126703,34.21010425020048,0.809943865276664,0.7377706495589413,1.8203688853247795,16.88609183780203,1.3528119661099682,0.13284055646595308,0.09727694292388692,19.288379066280815,0.2008298176493149,0.09658298465829848,0.11610473832851018,11.428123147728462,0.1945471027125026,0.23883407133642484,0.2402287228478784,14.685680415606152,0.16038492381716116,0.08472507932080472,0.06345664377113769,11.286566019315924,0.15480631777134685,0.19315923433632023,0.19594853735922738,13.86492800111572,0.21303301837453362,0.14016247690108435,0.16666085561870228
40,AL-VarUncertainty-ARF-b0.25-,0.2625267308206362,67.63576995315128,6.864071864767902,12.986414015625325,12.709988791634563,13.280751217915931,3.7704084033009018,3.3765625,4.0502528556519085e-06,13.28053996257685,9.510197369856453,27.706203554802197,22.45656432833648,10.084871835064458,4.020247634920635,27.829962589485586,12.0671267384985,5.948587564033128,6.2673892590341245,11.023693583146255,11.185412644878742,4.933525399977718,2.409884529911435,13.405729646692134,5.81377819608708,2.5608864255483046,1.2112919897484893,12.1206526931636,6.363603638671017,7.190949021969137,2.9790874792158397,15.140120242960245,10.427982198031225,9.470720362302073,6.168913734613891,17.88308452489727,18.79989751371435,15.907752920074984,16.783837203139925,17.817539272270743,13.23296148244263,12.971041211813414,13.59154186894273,8.28148770178061,12.404344401664972,10.843369982863672,10.089226202486717,9.572397298210605,8.228669546893107,7.535561875269906,7.881985399822379,9.121902671161445,8.528204592089102,14.683552756936251,11.539530855445301,10.572944893107733,11.306787886453835,16.13196899397874,21.330139943769126,61.51563753007217,27.955092221331192,7.417802726543705,2.293504410585405,63.592622293504405,11.170809943865276,3.886217948717949,4.0978348035284675,16.503608660785883,10.208667736757626,3.199679230152366,1.371291098636728,22.40577385725742,4.4987971130713715,1.5477145148356055,0.6575781876503608,18.083400160384926,5.092221331194868,4.771451483560545,1.7161186848436245,26.704089815557342,9.687249398556538,6.728147554129912,3.6327185244587006,12.286879815906001,5.252954917889892,1.7080994386527668,0.49649593807747294,12.754088072242947,3.1843380635263765,1.1335425383542537,1.1439629022697955,7.9509082667968345,3.131580782372219,1.1359436560789375,0.5334542031309926,9.206443289982914,2.1833269411805722,0.8245877061469266,0.3423869460618528,7.844217426170635,2.370907569471078,1.2074195460409332,0.568320490917332,9.80788675429727,3.307764722290018,1.524005439140895,0.5902862522227259
