,name,avglabelcost,avgMAUC,avgGmeans,avgF1Score,avgPrecision,avgRecall,avgFPR,avgEvaluatTimeS,avgModelTimeH,avgCorrectRate,avgKappaStatistic,F1 Score for class 0 (percent),F1 Score for class 1 (percent),F1 Score for class 2 (percent),F1 Score for class 3 (percent),F1 Score for class 4 (percent),F1 Score for class 5 (percent),F1 Score for class 6 (percent),F1 Score for class 7 (percent),F1 Score for class 8 (percent),F1 Score for class 9 (percent),Precision for class 0 (percent),Precision for class 1 (percent),Precision for class 2 (percent),Precision for class 3 (percent),Precision for class 4 (percent),Precision for class 5 (percent),Precision for class 6 (percent),Precision for class 7 (percent),Precision for class 8 (percent),Precision for class 9 (percent),Recall for class 0 (percent),Recall for class 1 (percent),Recall for class 2 (percent),Recall for class 3 (percent),Recall for class 4 (percent),Recall for class 5 (percent),Recall for class 6 (percent),Recall for class 7 (percent),Recall for class 8 (percent),Recall for class 9 (percent),FalseAlarmRate for class0 (percent),FalseAlarmRate for class1 (percent),FalseAlarmRate for class2 (percent),FalseAlarmRate for class3 (percent),FalseAlarmRate for class4 (percent),FalseAlarmRate for class5 (percent),FalseAlarmRate for class6 (percent),FalseAlarmRate for class7 (percent),FalseAlarmRate for class8 (percent),FalseAlarmRate for class9 (percent)
73,AL-SelSampling-MOOB-b0.3-,0.300418233938454,82.26941390857758,0.0,,,40.21010070027606,4.788918421796873,46.0015625,3.2651276903278704e-05,72.10716098991679,50.974240449211266,79.89313455159271,68.15236771633211,40.054887618788456,49.194625187110354,55.50040851023741,43.06905749032317,21.019314398549668,20.514985253220093,,,79.43574509743269,69.0156975638316,41.42373114571946,44.0120594454321,59.34755631274786,37.57247366407193,17.15569460043377,17.218981860590354,,,80.36813580858959,67.3248274956767,38.84560762832218,55.82920015962602,52.874418604651154,50.74834037417018,27.546374367622263,28.564102564102562,0.0,0.0,20.922559980661152,22.11832280298679,2.745435690689303,1.5408422245767934,0.14885420399624205,0.16979157603704453,0.19540708803584472,0.036923737584528944,0.009949468758668098,0.0010974446423596747
74,AL-FixedUncertainty-MUOB-b0.3-,0.3004229372612914,0.0,0.0,,,10.0,10.0,7.5984375,2.7262194392581783e-07,50.111613468869436,0.0,66.76580487126897,,,,,,,,,,50.111613468869436,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,AL-VarUncertainty-MUOB-b0.3-,0.3004229372612914,0.0,0.0,,,10.0,10.0,7.640625,2.741355759402116e-07,50.111613468869436,0.0,66.76580487126897,,,,,,,,,,50.111613468869436,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,AL-RandVarUncertainty-MUOB-b0.3-,0.3004229372612914,0.0,0.0,,,10.0,10.0,7.575,2.7178103725115455e-07,50.111613468869436,0.0,66.76580487126897,,,,,,,,,,50.111613468869436,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,AL-SelSampling-MUOB-b0.3-,0.3004228166632699,0.0,0.0,,,10.0,10.0,7.6390625,2.7407951549523403e-07,50.111613468869436,0.0,66.76580487126897,,,,,,,,,,50.111613468869436,,,,,,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,OALDI-b0.3-,0.35479877617127814,83.45420179704419,36.3761254345951,,,43.8773845555122,4.348846229381979,20.2203125,4.036054532561038e-11,75.88936819902533,56.42076675585656,83.03016194423381,71.26051904607338,35.33960401207572,63.7247993743346,79.43453006297761,34.882015687701724,26.605636842164067,58.064531413729014,,,79.01927045434628,73.72009429780051,47.838655151748945,71.55472391944707,95.36004069764627,39.963288368758356,45.7039923304102,75.41743486027488,,,87.47026660184922,68.96026550541342,28.02825116656523,57.44769397411777,68.08992248062016,31.09233554616778,18.87858347386172,47.8974358974359,10.90909090909091,20.0,23.328748413609713,17.993316275912484,1.526383030987542,0.49383978513170546,0.013111761116545759,0.09449648598745203,0.03255979662204187,0.004004796105215161,0.0015074952664648634,0.0004944530806235898
79,OALE-b0.3-,0.3757988714437151,86.02044195332911,0.0,,,38.452100573004664,3.3261299358815166,33.796875,8.835243837287029e-10,81.60449637663245,66.6439840162566,87.70036990368745,78.59163888304633,39.82014232522476,66.19023886948004,80.00871916022751,13.94133818113897,23.308107623928134,40.05648682554505,,,83.97158077328031,79.97069922832858,60.203176215553206,78.11567749853143,92.7279507130108,18.83179767134425,46.57475312918028,81.7280849565876,1.0252198440351752,,91.78109191723262,77.2665555637995,29.77302698316088,57.47220796989909,70.7906976744186,11.237175618587809,15.640809443507589,26.923076923076923,3.6363636363636367,0.0,17.589097721641387,14.19061145632082,0.9869974638153687,0.3456496562600103,0.02247038654876171,0.09656284137157661,0.026086483940508325,0.001544017775504641,0.0021225533351825277,0.00015677780605138211
80,DMCAL-b0.3-,0.27723893241807473,83.13059186410548,0.0,,,49.098887714475296,1.2395282143255355,51.9609375,0.00011735871535751763,92.89432839564833,87.27054581760683,96.32984555649155,92.16138207050246,66.98000816311468,79.96536257014462,84.44176400429072,61.925429960442,34.69104857660738,23.067785087436654,,,95.58579518775474,90.61226178158331,85.53215599224558,88.60494485486504,88.99902154344713,79.35837735496183,54.26599676077704,53.9515633055658,0.0,,97.08617511298931,93.76493182583484,55.078362751065114,72.89949261729662,80.7720930232558,50.85697042848521,25.556492411467115,14.974358974358973,0.0,0.0,4.505445095787757,7.111252676100465,0.46361657649262,0.20249858315058028,0.0427252123548384,0.026512185454791524,0.03134001195630514,0.0030759729121381508,0.008514333264993547,0.0003014957808680425
81,OALDI-b0.1-,0.14492167761495706,74.48492554701558,24.044928474012803,,,33.233200343240064,4.858400419190277,19.9921875,2.6891939342021943e-11,73.3911560646936,51.38541352895544,80.94475135583289,68.69386244024403,25.421606032084856,56.25394857911873,66.22450868102752,14.411430712914585,19.095293305705887,30.32119961921823,,,76.67184911893938,70.28500976887901,44.018141727351335,75.80350657651483,91.88480968721662,19.128382535958156,41.10671146387932,58.96453627351881,,,85.72289098636428,67.17538082219927,17.882176912152566,44.750014252323126,51.82325581395348,11.593240796620398,12.63912310286678,22.564102564102562,8.181818181818183,10.0,26.19962530972382,20.7882617095713,1.1351167240041076,0.3099573713131114,0.0182450821815646,0.0987379523022341,0.026690337735427498,0.004825055548452002,0.0023155127292900303,0.00022913679345971236
82,OALE-b0.1-,0.18539063508124085,79.74624057476561,0.0,,,30.873678709625153,4.261747799757312,32.740625,6.436991194883982e-10,76.66264271268366,57.27207214702496,83.81156892680016,72.92306610291294,25.240498474497038,53.40238718344701,65.5790406694709,10.175469303477554,18.92582843103542,25.90649641746682,,,79.85211072761281,73.58013082031906,51.184574205565305,73.91159919988952,92.54361076200057,16.556384232773265,44.62444560349163,86.33305436038812,,,88.1916414375996,72.28598905332368,16.79651044836681,41.87446553788268,51.04186046511628,7.688593844296922,12.335581787521077,15.794871794871796,2.7272727272727275,0.0,22.35153199975826,19.010975928149968,0.8032728557337652,0.31981371510238277,0.016416941896616848,0.08756029890857767,0.02509616371684088,0.0005548813880719802,0.002255212918631435,0.0
83,OALDI-b0.15-,0.19955607868297312,78.37222729328283,26.36620071408462,,,37.448159869494795,4.640844386588552,20.3015625,4.7083530161115864e-11,74.42816639150217,53.53087864885081,81.83195300443617,69.71872578417236,30.104827681653113,60.0703477647542,73.37026814961432,20.144841760458796,23.949597997454507,44.140313746308074,,,77.65715265893066,71.78538099857929,45.400067672385504,73.22540516151204,92.39432516462963,24.105553579270822,47.983369079652356,66.5639594283815,,,86.48130321568325,67.76805944764372,22.524345709068776,50.94008323356707,60.945736434108525,17.417018708509353,16.06239460370995,34.61538461538462,2.7272727272727275,15.0,24.9932193146794,19.49546237794371,1.3525220665789615,0.4033585491461942,0.0202427189167724,0.11111191670775207,0.02560340090457298,0.0049818698537766925,0.0016883946984406466,0.00025325645592915575
84,OALE-b0.15-,0.23366662606533278,81.3089981030126,0.0,,,33.68545225973372,3.9462278471015337,33.49375,7.056029668698709e-10,78.36803139407695,60.48670539502267,85.19777111629693,74.77392750142118,30.177516102526226,58.316679184250766,68.81879785263894,11.910678241560237,18.198763962171533,38.892013395047925,,,81.06607610411838,75.92609864921755,55.48068156793365,76.30366394618054,87.98568241608876,19.1011640744482,39.626894233219595,79.76661167859727,,,89.77693333269158,73.66493924537562,20.752688172043012,47.22877829086141,56.8062015503876,8.937839468919735,11.85497470489039,26.923076923076923,0.9090909090909092,0.0,21.068205717048407,17.098846013263017,0.83193946584381,0.31750979474164065,0.030993636618981663,0.08313757334957415,0.025869096574337426,0.002038585969220971,0.0036782884501742664,6.0299156173608496e-05
85,DMCAL-b0.15-,0.14999897491681752,80.84774277875628,0.0,,,39.26955397409627,2.40638565464087,43.3109375,6.347864264454175e-05,86.35450270802858,75.37533440036827,91.68362107991182,84.82069723742244,46.8244545116107,63.76473577424831,63.32397923942551,53.508143629314375,19.918712953125915,15.1957870347413,,,90.6727659260922,82.84462350913361,69.58533387038698,75.90587045906992,76.1129948674978,74.3355798153874,32.018890905387615,29.28832132723462,,,92.72019079431853,86.89463681347846,35.337289511057016,55.09777093666268,55.38294573643411,42.033796016898,14.510961214165263,10.717948717948717,0.0,0.0,9.599782437904151,13.163949663202965,0.7604628695226073,0.3771283542369958,0.08069241721309094,0.029279409916572414,0.04435909977476254,0.006851578878801843,0.0013507157587525176,0.0
86,DMCAL-b0.35-,0.31613529168440463,83.88510110969183,0.0,,,50.65100363724034,1.0986095173355068,54.16875,0.00015025621299476674,93.68483636657456,88.7045206299839,96.81191929524614,93.05220295626626,70.5344666252625,81.80110719537417,86.30954511168366,63.425149116019874,36.24440759656988,26.70843854284829,,,96.13752848282441,91.62196068012746,87.24725481428518,89.4206774320613,90.4159071451327,79.96403235487489,59.627385630189586,54.80828050743546,0.0,,97.49618555758241,94.52811720591507,59.217386893893284,75.39592953651444,82.75348837209302,52.65540132770066,26.10455311973019,18.35897435897436,0.0,0.0,3.9358675288571945,6.326959427706125,0.43070821974526724,0.19262991893157233,0.03633277480217343,0.026463849656332472,0.025470553069690767,0.004137485132797591,0.007440996635270565,8.441881864305191e-05
87,DMCAL-b0.4-,0.3544760558658274,85.21703967277995,0.0,,,50.57213672067953,1.1333285436620626,58.4515625,0.00014495290161317423,93.50350518149398,88.37215629682608,96.68438470247666,92.83334442148406,69.95530737146348,81.26474839617903,86.9630975683405,62.50032338610306,38.42333519146917,26.390090855240402,,,95.89929032294995,91.48857824715165,87.03252629238621,89.30565953476032,90.87640098080172,80.04692495052981,60.85839101331652,51.90489835723285,0.0,,97.48326217853997,94.21869381838104,58.581101643335366,74.59836953423408,83.51317829457363,51.30959565479783,28.119730185497467,17.8974358974359,0.0,0.0,4.1906085695292195,6.41737768262754,0.43089814869917653,0.1922972673286844,0.034274603620444176,0.025593805284069487,0.0258811736502358,0.003992733466344031,0.011553443722186712,0.0008080086927263539
